Date,High,Low,Open,Close,Volume,Adj Close,High-Low (Volatility),Close-Open
24 02 2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088,14.4699707,11.61010742
25 02 2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088,14.4699707,11.61010742
26 02 2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088,14.4699707,11.61010742
27 02 2017,2371.540039,2361.870117,2365.22998,2369.75,3582610000,2369.75,9.669921875,4.520019531
28 02 2017,2367.790039,2358.959961,2366.080078,2363.639893,4210140000,2363.639893,8.830078125,-2.440185547
1 03 2017,2400.97998,2380.129883,2380.129883,2395.959961,4345180000,2395.959961,20.85009766,15.83007813
2 03 2017,2394.75,2380.169922,2394.75,2381.919922,3821320000,2381.919922,14.58007813,-12.83007813
3 03 2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117,8.5,2.200195313
4 03 2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117,8.5,2.200195313
5 03 2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117,8.5,2.200195313
6 03 2017,2378.800049,2367.97998,2375.22998,2375.310059,3232700000,2375.310059,10.82006836,0.080078125
7 03 2017,2375.120117,2365.51001,2370.73999,2368.389893,3518390000,2368.389893,9.610107422,-2.350097656
8 03 2017,2373.090088,2361.01001,2369.810059,2362.97998,3812100000,2362.97998,12.08007813,-6.830078125
9 03 2017,2369.080078,2354.540039,2363.48999,2364.870117,3716340000,2364.870117,14.54003906,1.380126953
10 03 2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098,13.82006836,0.080078125
11 03 2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098,13.82006836,0.080078125
12 03 2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098,13.82006836,0.080078125
13 03 2017,2374.419922,2368.52002,2371.560059,2373.469971,3133900000,2373.469971,5.899902344,1.909912109
14 03 2017,2368.550049,2358.179932,2368.550049,2365.449951,3172630000,2365.449951,10.37011719,-3.100097656
15 03 2017,2390.01001,2368.939941,2370.340088,2385.26001,3906840000,2385.26001,21.07006836,14.91992188
16 03 2017,2388.100098,2377.179932,2387.709961,2381.379883,3365660000,2381.379883,10.92016602,-6.330078125
17 03 2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25,8.070068359,-5.459960938
18 03 2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25,8.070068359,-5.459960938
19 03 2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25,8.070068359,-5.459960938
20 03 2017,2379.550049,2369.659912,2378.23999,2373.469971,3054930000,2373.469971,9.890136719,-4.770019531
21 03 2017,2381.929932,2341.899902,2379.320068,2344.02002,4265590000,2344.02002,40.0300293,-35.30004883
22 03 2017,2351.810059,2336.449951,2343,2348.449951,3572730000,2348.449951,15.36010742,5.449951172
23 03 2017,2358.919922,2342.129883,2345.969971,2345.959961,3260600000,2345.959961,16.79003906,-0.010009766
24 03 2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998,20.47998047,-6.439941406
25 03 2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998,20.47998047,-6.439941406
26 03 2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998,20.47998047,-6.439941406
27 03 2017,2344.899902,2322.25,2329.110107,2341.590088,3240230000,2341.590088,22.64990234,12.47998047
28 03 2017,2363.780029,2337.629883,2339.790039,2358.570068,3367780000,2358.570068,26.15014648,18.7800293
29 03 2017,2363.360107,2352.939941,2356.540039,2361.129883,3106940000,2361.129883,10.42016602,4.58984375
30 03 2017,2370.419922,2358.580078,2361.310059,2368.060059,3158420000,2368.060059,11.83984375,6.75
31 03 2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971,7.75,-2.100097656
1 04 2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971,7.75,-2.100097656
2 04 2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971,7.75,-2.100097656
3 04 2017,2365.870117,2344.72998,2362.340088,2358.840088,3416400000,2358.840088,21.14013672,-3.5
4 04 2017,2360.530029,2350.719971,2354.76001,2360.159912,3206240000,2360.159912,9.810058594,5.399902344
5 04 2017,2378.360107,2350.52002,2366.590088,2352.949951,3770520000,2352.949951,27.84008789,-13.64013672
6 04 2017,2364.159912,2348.899902,2353.790039,2357.48999,3201920000,2357.48999,15.26000977,3.699951172
7 04 2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039,13.02001953,-1.050048828
8 04 2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039,13.02001953,-1.050048828
9 04 2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039,13.02001953,-1.050048828
10 04 2017,2366.370117,2351.5,2357.159912,2357.159912,2785410000,2357.159912,14.87011719,0
11 04 2017,2355.219971,2337.25,2353.919922,2353.780029,3117420000,2353.780029,17.9699707,-0.139892578
12 04 2017,2352.719971,2341.179932,2352.149902,2344.929932,3196950000,2344.929932,11.54003906,-7.219970703
13 04 2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951,19.31005859,-13.0300293
14 04 2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951,19.31005859,-13.0300293
15 04 2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951,19.31005859,-13.0300293
16 04 2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951,19.31005859,-13.0300293
17 04 2017,2349.139893,2332.51001,2332.620117,2349.01001,2824710000,2349.01001,16.62988281,16.38989258
18 04 2017,2348.350098,2334.540039,2342.530029,2342.189941,3269840000,2342.189941,13.81005859,-0.340087891
19 04 2017,2352.629883,2335.050049,2346.790039,2338.169922,3519900000,2338.169922,17.57983398,-8.620117188
20 04 2017,2361.370117,2340.909912,2342.689941,2355.840088,3647420000,2355.840088,20.46020508,13.15014648
21 04 2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941,11.66992188,-6.050048828
22 04 2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941,11.66992188,-6.050048828
23 04 2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941,11.66992188,-6.050048828
24 04 2017,2376.97998,2369.189941,2370.330078,2374.149902,3690650000,2374.149902,7.790039063,3.819824219
25 04 2017,2392.47998,2381.149902,2381.51001,2388.610107,3995240000,2388.610107,11.33007813,7.100097656
26 04 2017,2398.159912,2386.780029,2388.97998,2387.449951,4105920000,2387.449951,11.37988281,-1.530029297
27 04 2017,2392.100098,2382.679932,2389.699951,2388.77002,4098460000,2388.77002,9.420166016,-0.929931641
28 04 2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951,11.31982422,-9.479980469
29 04 2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951,11.31982422,-9.479980469
30 04 2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951,11.31982422,-9.479980469
1 05 2017,2394.48999,2384.830078,2388.5,2388.330078,3199240000,2388.330078,9.659912109,-0.169921875
2 05 2017,2392.929932,2385.820068,2391.050049,2391.169922,3813680000,2391.169922,7.109863281,0.119873047
3 05 2017,2389.820068,2379.75,2386.5,2388.129883,3893990000,2388.129883,10.07006836,1.629882813
4 05 2017,2391.429932,2380.350098,2389.790039,2389.52002,4362540000,2389.52002,11.07983398,-0.270019531
5 05 2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,9.91015625,6.919921875
6 05 2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,9.91015625,6.919921875
7 05 2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039,9.91015625,6.919921875
8 05 2017,2401.360107,2393.919922,2399.939941,2399.379883,3429440000,2399.379883,7.440185547,-0.560058594
9 05 2017,2403.870117,2392.439941,2401.580078,2396.919922,3653590000,2396.919922,11.43017578,-4.66015625
10 05 2017,2399.73999,2392.790039,2396.790039,2399.629883,3643530000,2399.629883,6.949951172,2.83984375
11 05 2017,2395.719971,2381.73999,2394.840088,2394.439941,3727420000,2394.439941,13.97998047,-0.400146484
12 05 2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,5.25,-1.540039063
13 05 2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,5.25,-1.540039063
14 05 2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902,5.25,-1.540039063
15 05 2017,2404.050049,2393.939941,2393.97998,2402.320068,3473600000,2402.320068,10.11010742,8.340087891
16 05 2017,2405.77002,2396.050049,2404.550049,2400.669922,3420790000,2400.669922,9.719970703,-3.880126953
17 05 2017,2384.870117,2356.209961,2382.949951,2357.030029,4163000000,2357.030029,28.66015625,-25.91992188
18 05 2017,2375.73999,2352.719971,2354.689941,2365.719971,4319420000,2365.719971,23.02001953,11.0300293
19 05 2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,18.63012695,10.35986328
20 05 2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,18.63012695,10.35986328
21 05 2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998,18.63012695,10.35986328
22 05 2017,2395.459961,2386.919922,2387.209961,2394.02002,3172830000,2394.02002,8.540039063,6.810058594
23 05 2017,2400.850098,2393.879883,2397.040039,2398.419922,3213570000,2398.419922,6.970214844,1.379882813
24 05 2017,2405.580078,2397.98999,2401.409912,2404.389893,3389900000,2404.389893,7.590087891,2.979980469
25 05 2017,2418.709961,2408.01001,2409.540039,2415.070068,3535390000,2415.070068,10.69995117,5.530029297
26 05 2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,4.479980469,1.320068359
27 05 2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,4.479980469,1.320068359
28 05 2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,4.479980469,1.320068359
29 05 2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068,4.479980469,1.320068359
30 05 2017,2415.26001,2409.429932,2411.669922,2412.909912,3203160000,2412.909912,5.830078125,1.239990234
31 05 2017,2415.98999,2403.590088,2415.629883,2411.800049,4516110000,2411.800049,12.39990234,-3.829833984
1 06 2017,2430.060059,2413.540039,2415.649902,2430.060059,3857140000,2430.060059,16.52001953,14.41015625
2 06 2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,12.52001953,7.790039063
3 06 2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,12.52001953,7.790039063
4 06 2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068,12.52001953,7.790039063
5 06 2017,2439.550049,2434.320068,2437.830078,2436.100098,2912600000,2436.100098,5.229980469,-1.729980469
6 06 2017,2436.209961,2428.120117,2431.919922,2429.330078,3357840000,2429.330078,8.08984375,-2.58984375
7 06 2017,2435.280029,2424.75,2432.030029,2433.139893,3572300000,2433.139893,10.5300293,1.109863281
8 06 2017,2439.27002,2427.939941,2434.27002,2433.790039,3728860000,2433.790039,11.33007813,-0.479980469
9 06 2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,30.5,-4.619873047
10 06 2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,30.5,-4.619873047
11 06 2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002,30.5,-4.619873047
12 06 2017,2430.379883,2419.969971,2425.879883,2429.389893,4027750000,2429.389893,10.40991211,3.510009766
13 06 2017,2441.48999,2431.280029,2434.149902,2440.350098,3275500000,2440.350098,10.20996094,6.200195313
14 06 2017,2443.75,2428.340088,2443.75,2437.919922,3555590000,2437.919922,15.40991211,-5.830078125
15 06 2017,2433.949951,2418.530029,2424.139893,2432.459961,3353050000,2432.459961,15.41992188,8.320068359
16 06 2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,10.27001953,1.909912109
17 06 2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,10.27001953,1.909912109
18 06 2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902,10.27001953,1.909912109
19 06 2017,2453.820068,2441.790039,2442.550049,2453.459961,3264700000,2453.459961,12.0300293,10.90991211
20 06 2017,2450.659912,2436.600098,2450.659912,2437.030029,3416510000,2437.030029,14.05981445,-13.62988281
21 06 2017,2442.22998,2430.73999,2439.310059,2435.610107,3594820000,2435.610107,11.48999023,-3.699951172
22 06 2017,2441.620117,2433.27002,2437.399902,2434.5,3468210000,2434.5,8.350097656,-2.899902344
23 06 2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,10.28979492,3.650146484
24 06 2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,10.28979492,3.650146484
25 06 2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049,10.28979492,3.650146484
26 06 2017,2450.419922,2437.030029,2443.320068,2439.070068,3238970000,2439.070068,13.38989258,-4.25
27 06 2017,2440.149902,2419.379883,2436.340088,2419.379883,3563910000,2419.379883,20.77001953,-16.96020508
28 06 2017,2442.969971,2428.02002,2428.699951,2440.689941,3500800000,2440.689941,14.94995117,11.98999023
29 06 2017,2442.72998,2405.699951,2442.379883,2419.699951,3900280000,2419.699951,37.0300293,-22.67993164
30 06 2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,11.06005859,-5.790039063
1 07 2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,11.06005859,-5.790039063
2 07 2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912,11.06005859,-5.790039063
3 07 2017,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001,10.47998047,-2.379882813
4 07 2017,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001,10.47998047,-2.379882813
5 07 2017,2434.899902,2422.050049,2430.780029,2432.540039,3367220000,2432.540039,12.84985352,1.760009766
6 07 2017,2424.280029,2407.699951,2423.439941,2409.75,3364520000,2409.75,16.58007813,-13.68994141
7 07 2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,13.39990234,11.65991211
8 07 2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,13.39990234,11.65991211
9 07 2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932,13.39990234,11.65991211
10 07 2017,2432,2422.27002,2424.51001,2427.429932,2999130000,2427.429932,9.729980469,2.919921875
11 07 2017,2429.300049,2412.790039,2427.350098,2425.530029,3106750000,2425.530029,16.51000977,-1.820068359
12 07 2017,2445.76001,2435.75,2435.75,2443.25,3171620000,2443.25,10.01000977,7.5
13 07 2017,2449.320068,2441.689941,2444.98999,2447.830078,3067670000,2447.830078,7.630126953,2.840087891
14 07 2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,16.85009766,10.11010742
15 07 2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,16.85009766,10.11010742
16 07 2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002,16.85009766,10.11010742
17 07 2017,2462.820068,2457.159912,2459.5,2459.139893,2793170000,2459.139893,5.66015625,-0.360107422
18 07 2017,2460.919922,2450.340088,2455.879883,2460.610107,2962130000,2460.610107,10.57983398,4.730224609
19 07 2017,2473.830078,2463.850098,2463.850098,2473.830078,3059760000,2473.830078,9.979980469,9.979980469
20 07 2017,2477.620117,2468.429932,2475.560059,2473.449951,3182780000,2473.449951,9.190185547,-2.110107422
21 07 2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,7.479980469,5.140136719
22 07 2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,7.479980469,5.140136719
23 07 2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039,7.479980469,5.140136719
24 07 2017,2473.100098,2466.320068,2472.040039,2469.909912,3010240000,2469.909912,6.780029297,-2.130126953
25 07 2017,2481.23999,2474.909912,2477.879883,2477.129883,4108060000,2477.129883,6.330078125,-0.75
26 07 2017,2481.689941,2474.939941,2479.969971,2477.830078,3557020000,2477.830078,6.75,-2.139892578
27 07 2017,2484.040039,2459.929932,2482.76001,2475.419922,3995520000,2475.419922,24.11010742,-7.340087891
28 07 2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,8.870117188,2.979980469
29 07 2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,8.870117188,2.979980469
30 07 2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098,8.870117188,2.979980469
31 07 2017,2477.959961,2468.530029,2475.939941,2470.300049,3469210000,2470.300049,9.429931641,-5.639892578
1 08 2017,2478.51001,2471.139893,2477.100098,2476.350098,3460860000,2476.350098,7.370117188,-0.75
2 08 2017,2480.379883,2466.47998,2480.379883,2477.570068,3478580000,2477.570068,13.89990234,-2.809814453
3 08 2017,2476.030029,2468.850098,2476.030029,2472.159912,3645020000,2472.159912,7.179931641,-3.870117188
4 08 2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,7.919921875,-0.049804688
5 08 2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,7.919921875,-0.049804688
6 08 2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078,7.919921875,-0.049804688
7 08 2017,2480.949951,2475.879883,2477.139893,2480.909912,2931780000,2480.909912,5.070068359,3.770019531
8 08 2017,2490.870117,2470.320068,2478.350098,2474.919922,3344640000,2474.919922,20.55004883,-3.430175781
9 08 2017,2474.409912,2462.080078,2465.350098,2474.02002,3308060000,2474.02002,12.32983398,8.669921875
10 08 2017,2465.379883,2437.75,2465.379883,2438.209961,3621070000,2438.209961,27.62988281,-27.16992188
11 08 2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,10.23999023,0.280029297
12 08 2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,10.23999023,0.280029297
13 08 2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068,10.23999023,0.280029297
14 08 2017,2468.219971,2454.959961,2454.959961,2465.840088,2822550000,2465.840088,13.26000977,10.88012695
15 08 2017,2468.899902,2461.610107,2468.659912,2464.610107,2913100000,2464.610107,7.289794922,-4.049804688
16 08 2017,2474.929932,2463.860107,2468.629883,2468.110107,2953650000,2468.110107,11.06982422,-0.519775391
17 08 2017,2465.02002,2430.01001,2462.949951,2430.01001,3142620000,2430.01001,35.01000977,-32.93994141
18 08 2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,19.58007813,-2.08984375
19 08 2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,19.58007813,-2.08984375
20 08 2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049,19.58007813,-2.08984375
21 08 2017,2430.580078,2417.350098,2425.5,2428.370117,2788150000,2428.370117,13.22998047,2.870117188
22 08 2017,2454.77002,2433.669922,2433.75,2452.51001,2777490000,2452.51001,21.10009766,18.76000977
23 08 2017,2448.909912,2441.419922,2444.879883,2444.040039,2785290000,2444.040039,7.489990234,-0.83984375
24 08 2017,2450.389893,2436.189941,2447.909912,2438.969971,2846590000,2438.969971,14.19995117,-8.939941406
25 08 2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,11.73999023,-1.669921875
26 08 2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,11.73999023,-1.669921875
27 08 2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049,11.73999023,-1.669921875
28 08 2017,2449.120117,2439.030029,2447.350098,2444.23999,2677700000,2444.23999,10.09008789,-3.110107422
29 08 2017,2449.189941,2428.199951,2431.939941,2446.300049,2737580000,2446.300049,20.98999023,14.36010742
30 08 2017,2460.310059,2443.77002,2446.060059,2457.590088,2633660000,2457.590088,16.54003906,11.5300293
31 08 2017,2475.01001,2462.649902,2462.649902,2471.649902,3348110000,2471.649902,12.36010742,9
1 09 2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,6.529785156,2.130126953
2 09 2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,6.529785156,2.130126953
3 09 2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,6.529785156,2.130126953
4 09 2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049,6.529785156,2.130126953
5 09 2017,2471.969971,2446.550049,2470.350098,2457.850098,3490260000,2457.850098,25.41992188,-12.5
6 09 2017,2469.639893,2459.199951,2463.830078,2465.540039,3374410000,2465.540039,10.43994141,1.709960938
7 09 2017,2468.620117,2460.290039,2468.060059,2465.100098,3353930000,2465.100098,8.330078125,-2.959960938
8 09 2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,7.710205078,-0.820068359
9 09 2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,7.710205078,-0.820068359
10 09 2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932,7.710205078,-0.820068359
11 09 2017,2488.949951,2474.52002,2474.52002,2488.110107,3291760000,2488.110107,14.42993164,13.59008789
12 09 2017,2496.77002,2490.370117,2491.939941,2496.47998,3230920000,2496.47998,6.399902344,4.540039063
13 09 2017,2498.370117,2492.139893,2493.889893,2498.370117,3368050000,2498.370117,6.230224609,4.480224609
14 09 2017,2498.429932,2491.350098,2494.560059,2495.620117,3414460000,2495.620117,7.079833984,1.060058594
15 09 2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,7.070068359,4.560058594
16 09 2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,7.070068359,4.560058594
17 09 2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998,7.070068359,4.560058594
18 09 2017,2508.320068,2499.919922,2502.51001,2503.870117,3194300000,2503.870117,8.400146484,1.360107422
19 09 2017,2507.840088,2503.189941,2506.290039,2506.649902,3249100000,2506.649902,4.650146484,0.359863281
20 09 2017,2508.850098,2496.669922,2506.840088,2508.23999,3530010000,2508.23999,12.18017578,1.399902344
21 09 2017,2507.159912,2499,2507.159912,2500.600098,2930860000,2500.600098,8.159912109,-6.559814453
22 09 2017,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,6.929931641,4.959960938
23 09 2017,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,6.929931641,4.959960938
24 09 2017,2503.469971,2496.540039,2497.26001,2502.219971,2865960000,2502.219971,6.929931641,4.959960938
25 09 2017,2502.540039,2488.030029,2499.389893,2496.659912,3297890000,2496.659912,14.51000977,-2.729980469
26 09 2017,2503.51001,2495.120117,2501.040039,2496.840088,3043110000,2496.840088,8.389892578,-4.199951172
27 09 2017,2511.75,2495.909912,2503.300049,2507.040039,3456030000,2507.040039,15.84008789,3.739990234
28 09 2017,2510.810059,2502.929932,2503.409912,2510.060059,3168620000,2510.060059,7.880126953,6.650146484
29 09 2017,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,11.44995117,9.400146484
30 09 2017,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,11.44995117,9.400146484
1 10 2017,2519.439941,2507.98999,2509.959961,2519.360107,3211920000,2519.360107,11.44995117,9.400146484
2 10 2017,2529.22998,2520.399902,2521.199951,2529.120117,3199730000,2529.120117,8.830078125,7.920166016
3 10 2017,2535.129883,2528.850098,2530.340088,2534.580078,3068850000,2534.580078,6.279785156,4.239990234
4 10 2017,2540.530029,2531.800049,2533.47998,2537.73999,3017120000,2537.73999,8.729980469,4.260009766
5 10 2017,2552.51001,2540.02002,2540.860107,2552.070068,3045120000,2552.070068,12.48999023,11.20996094
6 10 2017,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,5.619873047,1.890136719
7 10 2017,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,5.619873047,1.890136719
8 10 2017,2549.409912,2543.790039,2547.439941,2549.330078,2884570000,2549.330078,5.619873047,1.890136719
9 10 2017,2551.820068,2541.600098,2551.389893,2544.72998,2483970000,2544.72998,10.2199707,-6.659912109
10 10 2017,2555.22998,2544.860107,2549.98999,2550.639893,2960500000,2550.639893,10.36987305,0.649902344
11 10 2017,2555.23999,2547.949951,2550.620117,2555.23999,2976090000,2555.23999,7.290039063,4.619873047
12 10 2017,2555.330078,2548.310059,2552.879883,2550.929932,3151510000,2550.929932,7.020019531,-1.949951172
13 10 2017,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,5.559814453,-2.489990234
14 10 2017,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,5.559814453,-2.489990234
15 10 2017,2557.649902,2552.090088,2555.659912,2553.169922,3149440000,2553.169922,5.559814453,-2.489990234
16 10 2017,2559.469971,2552.639893,2555.570068,2557.639893,2916020000,2557.639893,6.830078125,2.069824219
17 10 2017,2559.709961,2554.689941,2557.169922,2559.360107,2889390000,2559.360107,5.020019531,2.190185547
18 10 2017,2564.110107,2559.669922,2562.870117,2561.26001,2998090000,2561.26001,4.440185547,-1.610107422
19 10 2017,2562.360107,2547.919922,2553.389893,2562.100098,2990710000,2562.100098,14.44018555,8.710205078
20 10 2017,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,7.879882813,7.649902344
21 10 2017,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,7.879882813,7.649902344
22 10 2017,2575.439941,2567.560059,2567.560059,2575.209961,3384650000,2575.209961,7.879882813,7.649902344
23 10 2017,2578.290039,2564.330078,2578.080078,2564.97998,3211710000,2564.97998,13.95996094,-13.10009766
24 10 2017,2572.179932,2565.580078,2568.659912,2569.129883,3427330000,2569.129883,6.599853516,0.469970703
25 10 2017,2567.399902,2544,2566.52002,2557.149902,3874510000,2557.149902,23.39990234,-9.370117188
26 10 2017,2567.070068,2559.800049,2560.080078,2560.399902,3869050000,2560.399902,7.270019531,0.319824219
27 10 2017,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,17.04003906,10.81005859
28 10 2017,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,17.04003906,10.81005859
29 10 2017,2582.97998,2565.939941,2570.26001,2581.070068,3887110000,2581.070068,17.04003906,10.81005859
30 10 2017,2580.030029,2568.25,2577.75,2572.830078,3658870000,2572.830078,11.7800293,-4.919921875
31 10 2017,2578.290039,2572.149902,2575.98999,2575.26001,3827230000,2575.26001,6.140136719,-0.729980469
1 11 2017,2588.399902,2574.919922,2583.209961,2579.360107,3813180000,2579.360107,13.47998047,-3.849853516
2 11 2017,2581.110107,2566.169922,2579.459961,2579.850098,4048270000,2579.850098,14.94018555,0.390136719
3 11 2017,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,11.64990234,5.91015625
4 11 2017,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,11.64990234,5.91015625
5 11 2017,2588.419922,2576.77002,2581.929932,2587.840088,3567710000,2587.840088,11.64990234,5.91015625
6 11 2017,2593.379883,2585.659912,2587.469971,2591.129883,3539080000,2591.129883,7.719970703,3.659912109
7 11 2017,2597.02002,2584.350098,2592.110107,2590.639893,3809650000,2590.639893,12.66992188,-1.470214844
8 11 2017,2595.469971,2585.02002,2588.709961,2594.379883,3899360000,2594.379883,10.44995117,5.669921875
